,,,,,,,,,,,,,,,,
Date Left,time Left,Date Arrived,Time Arrived,Tugboat Name,client,Vessel Name,Port Name,Terminal Name,Activity / Service Description,for,Remarks,Voyage #,,,,
12/18/2024,04:45,12/18/2024,08:00,CHOKWANG,,MT SHENG HANG 003,BATANGAS,BATANGAS_BBTI,DOCKING,,,,,,,
12/18/2024,06:00,12/18/2024,07:10,AMATA MARU,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,344,,,,
12/18/2024,06:00,12/18/2024,07:10,BOHOL SEA,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,344,,,,
12/18/2024,07:20,12/18/2024,08:20,ANSTEF,,MT CENTENNIAL MATSUYAMA,LEYTE,LEYTE_VISPET,UNDOCKING,,,,,,,
12/18/2024,07:21,12/18/2024,08:35,PACIFIC ROSE 1,,MT CENTENNIAL MATSUYAMA,LEYTE,LEYTE_VISPET,UNDOCKING,,,,,,,
12/18/2024,07:45,12/18/2024,08:30,ANRIA,,MT CENTENNIAL MATSUYAMA,LEYTE,LEYTE_VISPET,UNDOCKING,,,,,,,
12/18/2024,08:25,12/18/2024,10:00,PACIFIC ROSE 1,,MT MONT BLANC I,LEYTE,LEYTE_VISPET,DOCKING,,,,,,,
12/18/2024,08:50,12/18/2024,10:00,ANSTEF,,MT MONT BLANC I,LEYTE,LEYTE_VISPET,DOCKING,,,,,,,
12/18/2024,09:10,12/18/2024,09:40,ANRIA,,MT MONT BLANC I,LEYTE,LEYTE_VISPET,DOCKING,,,,,,,
12/18/2024,12:30,12/18/2024,14:15,CEBU STRAIT,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
12/18/2024,12:40,12/18/2024,14:15,AMATA MARU,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
12/18/2024,14:20,12/18/2024,16:15,CEBU STRAIT,,MT CHAMPION PULA,DAVAO,DAVAO_DBCOM,UNDOCKING,,,,,,,
12/18/2024,14:25,12/18/2024,15:35,BOHOL SEA,,MT CHAMPION PULA,DAVAO,DAVAO_DBCOM,UNDOCKING,,,,,,,
12/18/2024,14:45,12/19/2024,06:05,PANAY GULF,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
12/18/2024,15:35,12/18/2024,17:15,BOHOL SEA,,SL TINDALO,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
12/18/2024,16:00,12/18/2024,17:20,PANAY GULF,,SL TINDALO,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
12/18/2024,17:40,12/18/2024,18:45,BATANGAS MOORING BOAT,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,295,,,,
12/18/2024,17:40,12/18/2024,18:45,SUN JIN NO.505,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,V#-295,295,,,,
12/18/2024,23:00,12/18/2024,23:55,AMATA MARU,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,344,,,,
12/18/2024,23:00,12/19/2024,00:10,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,344,,,,
12/19/2024,02:25,12/19/2024,03:55,SUN JIN NO.505,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,V#-886,886,,,,
12/19/2024,02:30,12/19/2024,04:10,BATANGAS MOORING BOAT,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,886,,,,
12/19/2024,02:30,12/19/2024,04:10,CHOKWANG,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,886,,,,
12/19/2024,04:50,12/19/2024,07:10,CHOKWANG,,MT SHENG HANG 003,BATANGAS,BATANGAS_BBTI,UNDOCKING,,,,,,,
12/19/2024,04:50,12/19/2024,07:05,SUN JIN NO.505,,MT SHENG HANG 003,BATANGAS,BATANGAS_BBTI,UNDOCKING,,,,,,,
12/19/2024,05:00,12/19/2024,06:00,PANAY GULF,,SL TINDALO,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
12/19/2024,05:10,12/19/2024,05:45,AMATA MARU,,SL TINDALO,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
12/19/2024,05:20,12/19/2024,08:40,TABANGAO,,MT DIAMOND EXPRESS,CEBU,CEBU_SPEC PITALO,DOCKING,,,,,,,
12/19/2024,05:30,12/19/2024,08:45,HOKUTO,,MT DIAMOND EXPRESS,CEBU,CEBU_SPEC PITALO,DOCKING,,,,,,,
12/19/2024,05:30,12/19/2024,08:45,NHTC 5,,MT DIAMOND EXPRESS,CEBU,CEBU_SPEC PITALO,DOCKING,,,,,,,
12/19/2024,06:00,12/19/2024,06:55,AMATA MARU,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
12/19/2024,06:00,12/19/2024,07:00,PANAY GULF,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
12/19/2024,06:50,12/19/2024,08:50,PACIFIC ROSE 3,,MT SEAWAYS ROSE,CDO,CDO_PDOC,BOARDING FORMALITIES,,,,,,,
12/19/2024,08:35,12/19/2024,10:30,TUG 20,,MT SEAWAYS ROSE,CDO,CDO_PDOC,DOCKING,,,,,,,
12/19/2024,08:45,12/20/2024,11:00,TABANGAO,,MT DIAMOND EXPRESS,CEBU,CEBU_SPEC PITALO,TENDING,,,,,,,
12/19/2024,08:50,12/20/2024,11:00,HOKUTO,,MT DIAMOND EXPRESS,CEBU,CEBU_SPEC PITALO,TENDING,,,,,,,
12/19/2024,09:15,12/19/2024,10:40,PACIFIC ROSE 6,,MT SEAWAYS ROSE,CDO,CDO_PDOC,DOCKING,,,,,,,
12/19/2024,09:15,12/19/2024,10:45,PACIFICROSE 11,,MT SEAWAYS ROSE,CDO,CDO_PDOC,DOCKING,,,,,,,
12/19/2024,10:35,12/20/2024,09:20,PACIFIC ROSE 6,,MT SEAWAYS ROSE,CDO,CDO_PDOC,TENDING,,,,,,,
12/19/2024,10:35,12/20/2024,09:30,PACIFICROSE 11,,MT SEAWAYS ROSE,CDO,CDO_PDOC,TENDING,,,,,,,
12/19/2024,14:40,12/19/2024,15:55,ANSTEF,,MT MONT BLANC I,LEYTE,LEYTE_VISPET,UNDOCKING,,,,,,,
12/19/2024,14:45,12/19/2024,16:00,ANRIA,,MT MONT BLANC I,LEYTE,LEYTE_VISPET,UNDOCKING,,,,,,,
12/19/2024,14:45,12/19/2024,15:58,PACIFIC ROSE 1,,MT MONT BLANC I,LEYTE,LEYTE_VISPET,UNDOCKING,,,,,,,
12/20/2024,06:00,12/20/2024,06:55,AMATA MARU,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,345,,,,
12/20/2024,06:00,12/20/2024,06:55,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,345,,,,
12/20/2024,06:50,12/20/2024,17:00,LAKANDULA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,345,,,,
12/20/2024,08:20,12/20/2024,10:40,AMATA MARU,,MV LOWLANDS LUCK,DAVAO,DAVAO_LEGASPI OIL,DOCKING,,,7,,,,
12/20/2024,08:50,12/20/2024,11:15,BOHOL SEA,,MV LOWLANDS LUCK,DAVAO,DAVAO_LEGASPI OIL,DOCKING,,,7,,,,
12/20/2024,09:00,12/20/2024,10:50,CEBU STRAIT,,MV LOWLANDS LUCK,DAVAO,DAVAO_LEGASPI OIL,DOCKING,,,7,,,,
12/20/2024,09:25,12/20/2024,10:40,PACIFIC ROSE 6,,MT SEAWAYS ROSE,CDO,CDO_PDOC,UNDOCKING,,,,,,,
12/20/2024,09:30,12/20/2024,10:35,PACIFICROSE 11,,MT SEAWAYS ROSE,CDO,CDO_PDOC,UNDOCKING,,,,,,,
12/20/2024,09:35,12/20/2024,10:35,PACIFIC ROSE 3,,MT SEAWAYS ROSE,CDO,CDO_PDOC,UNDOCKING,,,,,,,
12/20/2024,11:05,12/20/2024,12:05,HOKUTO,,MT DIAMOND EXPRESS,CEBU,CEBU_SPEC PITALO,UNDOCKING,,,,,,,
12/20/2024,11:05,12/20/2024,12:05,NHTC 5,,MT DIAMOND EXPRESS,CEBU,CEBU_SPEC PITALO,UNDOCKING,,,,,,,
12/20/2024,11:05,12/20/2024,12:10,TABANGAO,,MT DIAMOND EXPRESS,CEBU,CEBU_SPEC PITALO,UNDOCKING,,,,,,,
12/20/2024,12:15,12/20/2024,13:45,TABANGAO,,MT CENTENNIAL MATSUYAMA,CEBU,CEBU_SPEC PITALO,DOCKING,,,,,,,
12/20/2024,12:19,12/20/2024,13:45,HOKUTO,,MT CENTENNIAL MATSUYAMA,CEBU,CEBU_SPEC PITALO,DOCKING,,,,,,,
12/20/2024,12:19,12/20/2024,13:45,NHTC 5,,MT CENTENNIAL MATSUYAMA,CEBU,CEBU_SPEC PITALO,DOCKING,,,,,,,
12/20/2024,12:25,12/20/2024,13:30,PACIFIC ROSE 14,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,295,,,,
12/20/2024,12:30,12/20/2024,13:30,SIDE ARM,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,295,1.00,#DIV/0!,,
12/20/2024,12:58,12/20/2024,13:50,CEBU MOORING BOAT,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,MOORING,,,295,,,,
12/20/2024,13:45,12/21/2024,10:50,TABANGAO,,MT CENTENNIAL MATSUYAMA,CEBU,CEBU_SPEC PITALO,TENDING,,,,,,,
12/20/2024,13:50,12/21/2024,10:55,HOKUTO,,MT CENTENNIAL MATSUYAMA,CEBU,CEBU_SPEC PITALO,TENDING,,,,,,,
12/20/2024,16:30,12/20/2024,17:45,PANAY GULF,,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
12/20/2024,16:45,12/20/2024,18:00,BOHOL SEA,,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
12/20/2024,17:40,12/20/2024,18:55,AMATA MARU,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,345,,,,
12/20/2024,17:45,12/20/2024,18:45,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,345,,,,
12/21/2024,05:30,12/21/2024,07:55,BOHOL SEA,,MT LUCKY MAY,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
12/21/2024,05:30,12/21/2024,07:50,PANAY GULF,,MT LUCKY MAY,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
12/21/2024,05:35,12/21/2024,07:40,CEBU STRAIT,,MT LUCKY MAY,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
12/21/2024,06:07,12/21/2024,06:49,TUG 20,,MT PANGLAO ISLAND,JIMENEZ,JIMENEZ_SRDC JIMENEZ,DOCKING,,,886,,,,
12/21/2024,07:30,12/22/2024,19:36,CEBU STRAIT,,MT LUCKY MAY,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
12/21/2024,07:35,12/22/2024,20:00,LAKANDULA,,MT LUCKY MAY,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
12/21/2024,08:00,12/21/2024,09:25,AMATA MARU,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,345,,,,
12/21/2024,08:00,12/21/2024,09:15,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,345,,,,
12/21/2024,08:00,12/21/2024,09:00,SIDE ARM,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,295,,,,
12/21/2024,08:20,12/21/2024,08:55,PACIFIC ROSE 9,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,295,0.58,#DIV/0!,,
12/21/2024,08:50,12/21/2024,09:50,CEBU MOORING BOAT,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,UNMOORING,,,295,,,,
12/21/2024,10:50,12/21/2024,12:10,TABANGAO,,MT CENTENNIAL MATSUYAMA,CEBU,CEBU_SPEC PITALO,UNDOCKING,,,,,,,
12/21/2024,11:00,12/21/2024,12:35,HOKUTO,,MT CENTENNIAL MATSUYAMA,CEBU,CEBU_SPEC PITALO,UNDOCKING,,,,,,,
12/21/2024,11:00,12/21/2024,12:35,NHTC 5,,MT CENTENNIAL MATSUYAMA,CEBU,CEBU_SPEC PITALO,UNDOCKING,,,,,,,
12/21/2024,17:30,12/21/2024,19:50,PANAY GULF,,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
12/21/2024,17:40,12/21/2024,19:40,BOHOL SEA,,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,DOCKING,,,,2.00,#DIV/0!,,
12/21/2024,20:15,12/21/2024,21:15,AMATA MARU,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,345,,,,
12/21/2024,20:20,12/21/2024,21:05,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,345,,,,
12/22/2024,07:30,12/22/2024,14:50,PANAY GULF,,MT JOY 120,DAVAO,DAVAO_STA ANA ANCHORAGE,TOWING,,,,,,,
12/22/2024,13:00,12/22/2024,15:00,AMATA MARU,,NTC HERON,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,2.00,#DIV/0!,,
12/22/2024,13:00,12/22/2024,15:10,BOHOL SEA,,NTC HERON,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
12/22/2024,19:30,12/22/2024,20:35,BOHOL SEA,,MT LUCKY MAY,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
12/22/2024,19:30,12/22/2024,20:40,CEBU STRAIT,,MT LUCKY MAY,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
12/22/2024,19:35,12/22/2024,20:25,PANAY GULF,,MT LUCKY MAY,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
12/23/2024,03:46,12/23/2024,06:50,PANAY GULF,,MT SEAWAYS ROSE,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
12/23/2024,04:10,12/23/2024,06:45,AMATA MARU,,MT SEAWAYS ROSE,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
12/23/2024,04:20,12/23/2024,06:50,CEBU STRAIT,,MT SEAWAYS ROSE,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
12/23/2024,06:40,12/24/2024,07:45,LAKANDULA,,MT SEAWAYS ROSE,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
12/23/2024,07:00,12/24/2024,07:50,BOHOL SEA,,MT SEAWAYS ROSE,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
12/23/2024,08:00,12/23/2024,09:40,NHTC 5,,MT JEWEL FAITH,CEBU,CEBU_ARCTURA,DOCKING,,,,,,,
12/23/2024,13:20,12/23/2024,14:20,PANAY GULF,,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
12/23/2024,13:25,12/23/2024,14:40,CEBU STRAIT,,MV SUNRISE 69,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
12/23/2024,14:20,12/23/2024,15:30,AMATA MARU,,NTC HERON,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
12/23/2024,14:20,12/23/2024,15:35,PANAY GULF,,NTC HERON,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
12/23/2024,16:00,12/23/2024,18:00,BATANGAS MOORING BOAT,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,369,,,,
12/23/2024,16:00,12/23/2024,18:00,CHOKWANG,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,369,,,,
12/24/2024,02:50,12/24/2024,05:20,BATANGAS MOORING BOAT,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,296,,,,
12/24/2024,02:50,12/24/2024,05:20,CHOKWANG,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,296,,,,
12/24/2024,02:55,12/24/2024,04:55,BAUAN,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,296,,,,
12/24/2024,07:50,12/24/2024,09:15,BOHOL SEA,,MT SEAWAYS ROSE,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
12/24/2024,07:50,12/24/2024,08:40,CEBU STRAIT,,MT SEAWAYS ROSE,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
12/24/2024,07:50,12/24/2024,09:00,PANAY GULF,,MT SEAWAYS ROSE,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
12/24/2024,08:30,12/24/2024,10:00,AMATA MARU,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,346,,,,
12/24/2024,08:50,12/24/2024,09:40,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,346,,,,
12/24/2024,09:30,12/24/2024,21:25,LAKANDULA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,346,,,,
12/24/2024,15:55,12/24/2024,16:40,BATANGAS MOORING BOAT,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,369,,,,
12/24/2024,15:55,12/24/2024,16:40,CHOKWANG,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,369,,,,
12/24/2024,21:40,12/24/2024,22:25,AMATA MARU,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,346,,,,
12/24/2024,21:40,12/24/2024,22:25,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,346,,,,
12/25/2024,05:45,12/25/2024,07:25,BATANGAS MOORING BOAT,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,296,,,,
12/25/2024,05:45,12/25/2024,07:45,CHOKWANG,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,296,,,,
12/25/2024,05:55,12/25/2024,07:25,BAUAN,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,296,,,,
12/25/2024,19:00,12/25/2024,20:30,AMATA MARU,PHIL-CEB MARINE SERVICES INC.,LORCON GENERAL SANTOS,DAVAO,DAVAO_SASA PORT,DOCKING,,,,,,,
12/25/2024,19:05,12/25/2024,20:30,CEBU STRAIT,PHIL-CEB MARINE SERVICES INC.,LORCON GENERAL SANTOS,DAVAO,DAVAO_SASA PORT,DOCKING,,,,,,,
12/26/2024,05:50,12/26/2024,06:50,AMATA MARU,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,346,,,,
12/26/2024,05:50,12/26/2024,07:05,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,346,,,,
12/26/2024,07:00,12/26/2024,08:20,AMATA MARU,,MTKR MARISEL,DAVAO,DAVAO_PHOENIX SASA,DOCKING,,,,,,,
12/26/2024,08:10,12/26/2024,10:40,ANRIA,,MT ESPADA,LEYTE,LEYTE_VISPET,DOCKING,,,,,,,
12/26/2024,14:35,12/26/2024,15:50,AMATA MARU,,NTC FLAMINGO,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
12/26/2024,14:45,12/26/2024,15:45,PANAY GULF,,NTC FLAMINGO,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
12/27/2024,00:25,12/27/2024,01:35,CEBU STRAIT,PHIL-CEB MARINE SERVICES INC.,LORCON GENERAL SANTOS,DAVAO,DAVAO_SASA PORT,UNDOCKING,,,,,,,
12/27/2024,00:30,12/27/2024,02:00,AMATA MARU,,MTKR MARISEL,DAVAO,DAVAO_PHOENIX SASA,UNDOCKING,,,,,,,
12/27/2024,00:30,12/27/2024,01:30,BOHOL SEA,PHIL-CEB MARINE SERVICES INC.,LORCON GENERAL SANTOS,DAVAO,DAVAO_SASA PORT,UNDOCKING,,,,,,,
12/27/2024,03:40,12/27/2024,05:10,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,346,,,,
12/27/2024,03:50,12/27/2024,05:10,AMATA MARU,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,346,,,,
12/27/2024,04:30,12/27/2024,05:50,BOHOL SEA,,NTC FLAMINGO,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
12/27/2024,04:50,12/27/2024,05:45,CEBU STRAIT,,NTC FLAMINGO,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
12/27/2024,07:30,12/27/2024,08:50,ANRIA,,MT ESPADA,LEYTE,LEYTE_VISPET,UNDOCKING,,,,,,,
12/27/2024,10:15,12/27/2024,12:00,BATANGAS MOORING BOAT,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,887,,,,
12/27/2024,10:15,12/27/2024,12:00,CHOKWANG,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,887,,,,
12/27/2024,19:00,12/27/2024,20:55,BOHOL SEA,,MV TUAN DUNG 36,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
12/27/2024,19:10,12/27/2024,21:05,CEBU STRAIT,,MV TUAN DUNG 36,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
12/28/2024,02:30,12/28/2024,11:20,BOHOL SEA,,MV HC GLORY,DAVAO,DAVAO_THERMA SOUTH,DOCKING,,,,,,,
12/28/2024,02:30,12/28/2024,11:15,PANAY GULF,,MV HC GLORY,DAVAO,DAVAO_THERMA SOUTH,DOCKING,,,,,,,
12/28/2024,07:20,12/28/2024,08:50,AMATA MARU,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,347,,,,
12/28/2024,07:25,12/28/2024,08:45,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,347,,,,
12/28/2024,07:30,12/28/2024,08:25,BATANGAS MOORING BOAT,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,887,,,,
12/28/2024,07:30,12/28/2024,08:25,CHOKWANG,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,887,,,,
12/28/2024,08:35,12/28/2024,17:00,LAKANDULA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,347,,,,
12/28/2024,14:40,12/28/2024,15:55,ISLANDER,,MT BULUSAN II,SUBIC,SUBIC_PPC TERMINAL,DOCKING,,,,,,,
12/28/2024,17:00,12/28/2024,18:15,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,V-347,347,,,,
12/28/2024,17:25,12/28/2024,18:10,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,347,,,,
12/28/2024,21:45,12/28/2024,22:45,ISLANDER,,MT BULUSAN II,SUBIC,SUBIC_PPC TERMINAL,UNDOCKING,,,,,,,
12/28/2024,21:45,12/28/2024,22:45,MANGYAN,,MT BULUSAN II,SUBIC,SUBIC_PPC TERMINAL,UNDOCKING,,,,,,,
12/28/2024,22:45,12/28/2024,23:35,MANGYAN,,MT BULUSAN,SUBIC,SUBIC_COASTAL,DOCKING,,,,,,,
12/28/2024,22:46,12/28/2024,23:35,ISLANDER,,MT BULUSAN,SUBIC,SUBIC_COASTAL,DOCKING,,,,,,,
12/29/2024,05:35,12/29/2024,06:50,AMATA MARU,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,347,,,,
12/29/2024,05:40,12/29/2024,06:50,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,347,,,,
12/29/2024,10:55,12/29/2024,15:35,AMATA MARU,,MT MARAN GAS PSARA,DAVAO,DAVAO_STA ANA ANCHORAGE,FERRY SERVICE,,,,,,,
12/29/2024,13:55,12/29/2024,15:15,CEBU STRAIT,,MV LOWLANDS LUCK,DAVAO,DAVAO_LEGASPI OIL,UNDOCKING,,,7,,,,
12/29/2024,14:00,12/29/2024,15:15,BOHOL SEA,,MV LOWLANDS LUCK,DAVAO,DAVAO_LEGASPI OIL,UNDOCKING,,,7,,,,
12/29/2024,14:15,12/29/2024,15:05,PANAY GULF,,MV LOWLANDS LUCK,DAVAO,DAVAO_LEGASPI OIL,UNDOCKING,,,7,,,,
12/29/2024,17:00,12/29/2024,17:50,ISLANDER,,MT BULUSAN,SUBIC,SUBIC_COASTAL,UNDOCKING,,,,,,,
12/29/2024,19:25,12/29/2024,20:10,AMATA MARU,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,347,,,,
12/29/2024,19:25,12/29/2024,20:15,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,347,,,,
12/30/2024,07:30,12/30/2024,09:15,BOHOL SEA,,SL TINDALO,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
12/30/2024,07:45,12/30/2024,09:10,AMATA MARU,,SL TINDALO,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
12/30/2024,11:30,12/30/2024,12:40,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,348,,,,
12/30/2024,11:35,12/30/2024,12:40,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,348,,,,
12/30/2024,13:15,12/30/2024,22:40,AMATA MARU,,MT AVA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,348,,,,
12/30/2024,15:05,12/30/2024,17:25,BATANGAS MOORING BOAT,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,297,,,,
12/30/2024,15:05,12/30/2024,17:25,CHOKWANG,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,297,,,,
12/30/2024,15:35,12/30/2024,17:40,PANAY GULF,,SL TINDALO,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
12/30/2024,16:50,12/30/2024,17:30,BOHOL SEA,,SL TINDALO,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
12/30/2024,22:20,12/30/2024,23:25,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,348,,,,
12/30/2024,22:35,12/30/2024,23:10,AMATA MARU,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,348,,,,
12/30/2024,23:20,12/31/2024,02:50,CHOKWANG,,MT MAGINOO,BATANGAS,BATANGAS_PETRON MABINI,DOCKING,,,,,,,
12/31/2024,06:20,12/31/2024,07:40,BATANGAS MOORING BOAT,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,Shifting,297,,,,
12/31/2024,06:20,12/31/2024,07:40,BATANGAS MOORING BOAT,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,Shifting,297,,,,
12/31/2024,06:20,12/31/2024,07:40,CHOKWANG,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,SHIFTING,,,297,,,,
12/31/2024,12:00,12/31/2024,14:00,CHOKWANG,,MT MAGINOO,BATANGAS,BATANGAS_PETRON MABINI,UNDOCKING,,,,,,,
