RECID,BILLNUM,DISPATCHNU,RATE,AMOUNT,ACTIVE,CREATEDDAT,CREATEDBY
6388,B000470,1010004563,19474.2,40506.34,True,2026-01-27 11:51:43,2265
6389,B000470,1270004693,19474.2,59980.54,True,2026-01-27 11:51:43,2265
6390,B000470,1730005795,19474.2,37390.46,True,2026-01-27 11:51:43,2265
6391,B000470,1730005824,19474.2,66601.76,True,2026-01-27 11:51:43,2265
6392,1271,36195,0.0,0.0,True,2026-01-27 12:09:23,2265
6393,1271,36563,0.0,0.0,True,2026-01-27 12:09:23,2265
6394,1271,36570,0.0,0.0,True,2026-01-27 12:09:23,2265
6395,1271,36678,0.0,0.0,True,2026-01-27 12:09:23,2265
6396,1272,36567,0.0,0.0,True,2026-01-27 12:11:29.999000,2265
6397,1272,36670,0.0,0.0,True,2026-01-27 12:11:29.999000,2265
6398,1272,36751,0.0,0.0,True,2026-01-27 12:11:29.999000,2265
6399,1272,41817-A,0.0,0.0,True,2026-01-27 12:11:29.999000,2265
6400,1263,36192,0.0,0.0,True,2026-01-27 12:14:33,2265
6401,1263,36197,0.0,0.0,True,2026-01-27 12:14:33,2265
6402,1380,87495-A,0.0,0.0,True,2026-01-27 13:36:50.999000,2265
6403,1380,87496-A,0.0,0.0,True,2026-01-27 13:36:50.999000,2265
6404,1380,87497-A,0.0,0.0,True,2026-01-27 13:36:50.999000,2265
6405,1380,87498-A,0.0,0.0,True,2026-01-27 13:36:50.999000,2265
6406,1381,26-081M,0.0,0.0,True,2026-01-27 13:46:27.999000,2265
6407,1381,26-081U,0.0,0.0,True,2026-01-27 13:46:27.999000,2265
6408,1381,34847,0.0,0.0,True,2026-01-27 13:46:27.999000,2265
6409,1381,87485-A,0.0,0.0,True,2026-01-27 13:46:27.999000,2265
6410,1381,87493-A,0.0,0.0,True,2026-01-27 13:46:27.999000,2265
6411,1381,87494-A,0.0,0.0,True,2026-01-27 13:46:27.999000,2265
6412,B000471,36571,0.0,0.0,True,2026-01-27 14:06:10,2265
6413,B000471,36679,0.0,0.0,True,2026-01-27 14:06:11,2265
6414,1382,36196,0.0,0.0,True,2026-01-27 14:15:23.999000,2265
6415,1382,36673,0.0,0.0,True,2026-01-27 14:15:23.999000,2265
6416,1382,41557-A,0.0,0.0,True,2026-01-27 14:15:23.999000,2265
6417,1382,41557-B,0.0,0.0,True,2026-01-27 14:15:23.999000,2265
6418,B000472,7105-A,0.0,0.0,True,2026-01-28 09:41:18.999000,2265
6419,B000472,7106-A,0.0,0.0,True,2026-01-28 09:41:18.999000,2265
6420,B000472,7140-A,0.0,0.0,True,2026-01-28 09:41:18.999000,2265
6421,B000472,8691-A,0.0,0.0,True,2026-01-28 09:41:18.999000,2265
6422,B000472,8692-A,0.0,0.0,True,2026-01-28 09:41:18.999000,2265
6423,B000472,8693-A,0.0,0.0,True,2026-01-28 09:41:18.999000,2265
6424,B000473,26251-A,0.0,0.0,True,2026-01-28 09:44:37.999000,2265
6425,B000473,35363,0.0,0.0,True,2026-01-28 09:44:37.999000,2265
6426,B000473,35364,0.0,0.0,True,2026-01-28 09:44:37.999000,2265
6427,B000473,35751,0.0,0.0,True,2026-01-28 09:44:37.999000,2265
6428,B000474,35198,0.0,0.0,True,2026-01-28 09:45:29.999000,2265
6429,1383,26249-A,0.0,0.0,True,2026-01-28 10:13:12.999000,2265
6430,1383,26250-A,0.0,0.0,True,2026-01-28 10:13:12.999000,2265
6431,1383,26252-A,0.0,0.0,True,2026-01-28 10:13:12.999000,2265
6432,1383,26253-A,0.0,0.0,True,2026-01-28 10:13:12.999000,2265
6433,1385,36075,0.0,0.0,True,2026-01-28 14:25:09.999000,2265
6434,1385,36077,0.0,0.0,True,2026-01-28 14:25:09.999000,2265
6435,1385,36199,0.0,0.0,True,2026-01-28 14:25:09.999000,2265
6436,1385,36200,0.0,0.0,True,2026-01-28 14:25:09.999000,2265
6437,1386,36076,0.0,0.0,True,2026-01-28 14:36:06,2265
6438,1387,35365,0.0,0.0,True,2026-01-28 14:42:19.999000,2265
6439,1387,35366,0.0,0.0,True,2026-01-28 14:42:19.999000,2265
6440,1387,35754,0.0,0.0,True,2026-01-28 14:42:19.999000,2265
6441,1387,35755,0.0,0.0,True,2026-01-28 14:42:19.999000,2265
6442,1388,32049,0.0,0.0,True,2026-01-29 11:48:27,2265
6443,1388,32070,0.0,0.0,True,2026-01-29 11:48:27,2265
6444,1389,32050,0.0,0.0,True,2026-01-29 11:51:45.999000,2265
6445,1389,32071,0.0,0.0,True,2026-01-29 11:51:45.999000,2265
6446,1389,32072,0.0,0.0,True,2026-01-29 11:51:45.999000,2265
6447,1389,32073,0.0,0.0,True,2026-01-29 11:51:45.999000,2265
6448,1389,32074,0.0,0.0,True,2026-01-29 11:51:45.999000,2265
6449,1389,36501,0.0,0.0,True,2026-01-29 11:51:45.999000,2265
6450,1273,36078,0.0,0.0,True,2026-01-29 13:44:57,2265
6451,1273,36079,0.0,0.0,True,2026-01-29 13:44:57,2265
6452,1273,36754,0.0,0.0,True,2026-01-29 13:44:57,2265
6453,1273,36757,0.0,0.0,True,2026-01-29 13:44:57,2265
6454,1390,26-085M,0.0,0.0,True,2026-01-31 10:01:02,2265
6455,1390,26-085U,0.0,0.0,True,2026-01-31 10:01:02,2265
6456,1390,35367,22492.96,43186.48,True,2026-01-31 10:01:02,2265
6457,1390,35753,22492.96,35313.95,True,2026-01-31 10:01:02,2265
6458,1391,113M,0.0,0.0,True,2026-01-31 10:40:01.999000,2265
6459,1391,113U,0.0,0.0,True,2026-01-31 10:40:02.999000,2265
6460,1391,36080,0.0,0.0,True,2026-01-31 10:40:02.999000,2265
6461,1391,36083,0.0,0.0,True,2026-01-31 10:40:02.999000,2265
6462,1391,36685,0.0,0.0,True,2026-01-31 10:40:02.999000,2265
6463,1391,36758,0.0,0.0,True,2026-01-31 10:40:02.999000,2265
6464,1392,36081,21290.8,31936.2,True,2026-02-02 09:55:32.999000,2265
6465,1392,36576,21290.8,21290.8,True,2026-02-02 09:55:32.999000,2265
6466,1392,36683,21290.8,28316.76,True,2026-02-02 09:55:32.999000,2265
6467,1392,36760,21290.8,22994.06,True,2026-02-02 09:55:32.999000,2265
6468,1393,36082,780.73,13139.69,True,2026-02-02 09:57:21.999000,2265
6469,1280,36193,0.0,0.0,True,2026-02-02 10:10:05,2265
6470,1280,36194,0.0,0.0,True,2026-02-02 10:10:05,2265
6471,1280,36561,0.0,0.0,True,2026-02-02 10:10:05,2265
6472,1280,36562,0.0,0.0,True,2026-02-02 10:10:05,2265
6473,1394,114M,0.0,0.0,True,2026-02-02 10:59:25.999000,2265
6474,1394,114U,0.0,0.0,True,2026-02-02 10:59:25.999000,2265
6475,1394,36575,0.0,0.0,True,2026-02-02 10:59:25.999000,2265
6476,1394,36577,0.0,0.0,True,2026-02-02 10:59:25.999000,2265
6477,1394,36759,0.0,0.0,True,2026-02-02 10:59:25.999000,2265
6478,1394,36761,0.0,0.0,True,2026-02-02 10:59:25.999000,2265
6479,1395,32075,0.0,0.0,True,2026-02-02 11:08:47,2265
6480,1395,32076,0.0,0.0,True,2026-02-02 11:08:47,2265
6481,1396,36568,20856.8,20856.8,True,2026-02-02 12:11:22,2265
6482,1396,36569,21290.8,21290.8,True,2026-02-02 12:11:22,2265
6483,1396,36676,20856.8,20856.8,True,2026-02-02 12:11:22,2265
6484,1396,36677,21290.8,21290.8,True,2026-02-02 12:11:22,2265
6485,1396,36752,20856.8,20856.8,True,2026-02-02 12:11:22,2265
6486,1396,36753,21290.8,21290.8,True,2026-02-02 12:11:22,2265
6487,B000475,0419-A,0.0,0.0,True,2026-02-02 15:17:25.999000,2265
6488,B000475,0420-A,0.0,0.0,True,2026-02-02 15:17:25.999000,2265
6489,B000475,35199,0.0,0.0,True,2026-02-02 15:17:25.999000,2265
6490,B000475,35200,0.0,0.0,True,2026-02-02 15:17:25.999000,2265
6491,B000475,35361,0.0,0.0,True,2026-02-02 15:17:25.999000,2265
6492,B000475,35362,0.0,0.0,True,2026-02-02 15:17:25.999000,2265
6493,B000457,0412-A,0.0,0.0,True,2026-02-02 16:03:57.999000,2265
6494,B000457,0413-A,0.0,0.0,True,2026-02-02 16:03:57.999000,2265
6495,1276,36573,0.0,0.0,True,2026-02-02 17:07:48,2265
6496,1276,36574,0.0,0.0,True,2026-02-02 17:07:48,2265
6497,1276,36681,0.0,0.0,True,2026-02-02 17:07:48,2265
6498,1276,36692,0.0,0.0,True,2026-02-02 17:07:48,2265
6499,1276,36755,0.0,0.0,True,2026-02-02 17:07:48,2265
6500,1276,36756,0.0,0.0,True,2026-02-02 17:07:48,2265
6501,1274,36581,0.0,0.0,True,2026-02-02 17:14:40.999000,2265
6502,1274,36691,0.0,0.0,True,2026-02-02 17:14:40.999000,2265
6503,1274,36765,0.0,0.0,True,2026-02-02 17:14:40.999000,2265
6504,1274,36766,0.0,0.0,True,2026-02-02 17:14:40.999000,2265
6505,1277,36580,0.0,0.0,True,2026-02-02 17:17:01.999000,2265
6506,1277,36689,0.0,0.0,True,2026-02-02 17:17:01.999000,2265
6507,1277,36690,0.0,0.0,True,2026-02-02 17:17:01.999000,2265
6508,1277,36764,0.0,0.0,True,2026-02-02 17:17:01.999000,2265
6509,B000476,36578,21290.8,21290.8,True,2026-02-02 17:27:19,2265
6510,B000476,36579,21290.8,21290.8,True,2026-02-02 17:27:19,2265
6511,B000476,36686,21290.8,21290.8,True,2026-02-02 17:27:19,2265
6512,B000476,36687,21290.8,21290.8,True,2026-02-02 17:27:19,2265
6513,B000476,36762,21290.8,21290.8,True,2026-02-02 17:27:19,2265
6514,B000476,36763,21290.8,21290.8,True,2026-02-02 17:27:19,2265
6515,1397,32077,0.0,0.0,True,2026-02-04 13:58:13.999000,2265
6516,1397,32078,0.0,0.0,True,2026-02-04 13:58:13.999000,2265
6517,1398,26-0286M,0.0,0.0,True,2026-02-04 14:16:51,2265
6518,1398,26-0286U,0.0,0.0,True,2026-02-04 14:16:51,2265
6519,1398,35756,0.0,0.0,True,2026-02-04 14:16:51,2265
6520,1398,35757,0.0,0.0,True,2026-02-04 14:16:51,2265
6521,1399,26-0287M,0.0,0.0,True,2026-02-04 14:35:37,2265
6522,1399,26-0287U,0.0,0.0,True,2026-02-04 14:35:37,2265
6523,1399,35758,0.0,0.0,True,2026-02-04 14:35:37,2265
6524,1399,35759,0.0,0.0,True,2026-02-04 14:35:37,2265
6525,1278,36084,0.0,0.0,True,2026-02-05 11:35:24.999000,2265
6526,1278,36584,0.0,0.0,True,2026-02-05 11:35:25.999000,2265
6527,1278,36767,0.0,0.0,True,2026-02-05 11:35:25.999000,2265
6528,1278,36770,0.0,0.0,True,2026-02-05 11:35:25.999000,2265
6529,1281,36572,0.0,0.0,True,2026-02-05 11:37:46.999000,2265
6530,1281,36583,0.0,0.0,True,2026-02-05 11:37:46.999000,2265
6531,1281,36680,0.0,0.0,True,2026-02-05 11:37:46.999000,2265
6532,1281,36769,0.0,0.0,True,2026-02-05 11:37:46.999000,2265
6533,B000477,35368,0.0,0.0,True,2026-02-05 11:40:55,2265
6534,B000478,34850,0.0,0.0,True,2026-02-05 11:43:12.999000,2265
6535,B000478,35369,0.0,0.0,True,2026-02-05 11:43:12.999000,2265
6536,B000478,35370,0.0,0.0,True,2026-02-05 11:43:12.999000,2265
6537,B000478,35651,0.0,0.0,True,2026-02-05 11:43:12.999000,2265
6538,B000478,25915-A,0.0,0.0,True,2026-02-05 11:50:46.999000,2265
6539,B000478,26273-A,0.0,0.0,True,2026-02-05 11:50:46.999000,2265
6540,1400,26-082M,0.0,0.0,True,2026-02-05 15:58:18,2265
6541,1400,26-082U,0.0,0.0,True,2026-02-05 15:58:18,2265
6542,1400,26-083M,0.0,0.0,True,2026-02-05 15:58:18,2265
6543,1400,26-083U,0.0,0.0,True,2026-02-05 15:58:18,2265
6544,1400,34849,0.0,0.0,True,2026-02-05 15:58:18,2265
6545,1400,395842-A,0.0,0.0,True,2026-02-05 15:58:18,2265
6546,1400,402637-A,0.0,0.0,True,2026-02-05 15:58:18,2265
6547,1401,26-084M,0.0,0.0,True,2026-02-05 16:07:02.999000,2265
6548,1401,26-084U,0.0,0.0,True,2026-02-05 16:07:02.999000,2265
6549,1401,35752,0.0,0.0,True,2026-02-05 16:07:02.999000,2265
6550,1401,403358-A,0.0,0.0,True,2026-02-05 16:07:02.999000,2265
6551,1402,403351-A,0.0,0.0,True,2026-02-05 16:15:44,2265
6552,1402,403352-A,0.0,0.0,True,2026-02-05 16:15:44,2265
6553,1402,403359-A,0.0,0.0,True,2026-02-05 16:15:44,2265
6554,1279,36585,0.0,0.0,True,2026-02-09 14:01:52,2265
6555,1279,36695,0.0,0.0,True,2026-02-09 14:01:52,2265
6556,1279,36696,0.0,0.0,True,2026-02-09 14:01:52,2265
6557,1279,36771,0.0,0.0,True,2026-02-09 14:01:52,2265
6558,1282,36586,0.0,0.0,True,2026-02-09 14:04:38.999000,2265
6559,1282,36693,0.0,0.0,True,2026-02-09 14:04:38.999000,2265
6560,1282,36694,0.0,0.0,True,2026-02-09 14:04:38.999000,2265
6561,1282,36773,0.0,0.0,True,2026-02-09 14:04:38.999000,2265
6562,1403,34588,0.0,0.0,True,2026-02-09 14:08:38,2265
6563,1403,34590,0.0,0.0,True,2026-02-09 14:08:38,2265
6564,1403,35814,0.0,0.0,True,2026-02-09 14:08:38,2265
6565,1403,35815,0.0,0.0,True,2026-02-09 14:08:38,2265
6566,1403,6222M,0.0,0.0,True,2026-02-09 14:08:38,2265
6567,1403,6223U,0.0,0.0,True,2026-02-09 14:08:38,2265
6568,1404,34589,0.0,0.0,True,2026-02-09 14:25:00.999000,2265
6569,1405,26-0288M,0.0,0.0,True,2026-02-09 16:10:03,2265
6570,1405,26-0288U,0.0,0.0,True,2026-02-09 16:10:03,2265
6571,1405,26-0289M,0.0,0.0,True,2026-02-09 16:10:03,2265
6572,1405,26-0289U,0.0,0.0,True,2026-02-09 16:10:03,2265
6573,1405,35372,0.0,0.0,True,2026-02-09 16:10:03,2265
6574,1405,35374,0.0,0.0,True,2026-02-09 16:10:03,2265
6575,1405,35654,0.0,0.0,True,2026-02-09 16:10:03,2265
6576,1406,35371,0.0,0.0,True,2026-02-10 10:25:35.999000,2265
6577,1406,35373,0.0,0.0,True,2026-02-10 10:25:35.999000,2265
6578,1406,35652,0.0,0.0,True,2026-02-10 10:25:35.999000,2265
6579,1406,35653,0.0,0.0,True,2026-02-10 10:25:35.999000,2265
6580,1407,35760,14702.5,123501.0,True,2026-02-10 10:47:34.999000,2265
6581,1408,26274-A,0.0,0.0,True,2026-02-10 11:13:03.999000,2265
6582,1408,26275-A,0.0,0.0,True,2026-02-10 11:13:03.999000,2265
6583,1409,25917-A,0.0,0.0,True,2026-02-10 11:23:44,2265
6584,1409,25918-A,0.0,0.0,True,2026-02-10 11:23:44,2265
6585,1409,25919-A,0.0,0.0,True,2026-02-10 11:23:44,2265
6586,1409,25920-A,0.0,0.0,True,2026-02-10 11:23:44,2265
6587,1409,25925-A,0.0,0.0,True,2026-02-10 11:23:44,2265
6588,1409,25926-A,0.0,0.0,True,2026-02-10 11:23:44,2265
6589,1283,36087,0.0,0.0,True,2026-02-10 11:33:57.999000,2265
6590,1283,36590,0.0,0.0,True,2026-02-10 11:33:57.999000,2265
6591,1283,36697,0.0,0.0,True,2026-02-10 11:33:57.999000,2265
6592,1283,36777,0.0,0.0,True,2026-02-10 11:33:57.999000,2265
6593,B000479,36085,0.0,0.0,True,2026-02-10 11:36:14,2265
6594,B000479,36086,0.0,0.0,True,2026-02-10 11:36:14,2265
6595,B000479,36588,0.0,0.0,True,2026-02-10 11:36:14,2265
6596,B000479,36589,0.0,0.0,True,2026-02-10 11:36:14,2265
6597,B000479,36775,0.0,0.0,True,2026-02-10 11:36:14,2265
6598,B000479,36776,0.0,0.0,True,2026-02-10 11:36:14,2265
6599,1410,34097,0.0,0.0,True,2026-02-10 11:55:38,2265
6600,1411,34098-A,0.0,0.0,True,2026-02-10 12:05:40,2265
6601,B000480,36582,0.0,0.0,True,2026-02-10 15:44:17.999000,2265
6602,B000480,36591,0.0,0.0,True,2026-02-10 15:44:17.999000,2265
6603,B000480,36698,0.0,0.0,True,2026-02-10 15:44:17.999000,2265
6604,B000480,36768,0.0,0.0,True,2026-02-10 15:44:17.999000,2265
6605,1412,8960-A,53847.0,53847.0,True,2026-02-11 11:51:52.999000,2265
6606,1413,6098M,0.0,0.0,True,2026-02-11 11:55:06.999000,2265
6607,1413,6099U,0.0,0.0,True,2026-02-11 11:55:06.999000,2265
6608,1413,8449-A,53847.0,53847.0,True,2026-02-11 11:55:06.999000,2265
6609,1413,8821-A,53847.0,53847.0,True,2026-02-11 11:55:06.999000,2265
6610,1413,8822-A,53847.0,53847.0,True,2026-02-11 11:55:06.999000,2265
6611,1413,8965-A,53847.0,53847.0,True,2026-02-11 11:55:06.999000,2265
6612,1413,8967-A,53847.0,53847.0,True,2026-02-11 11:55:06.999000,2265
6613,1413,9038-A,53847.0,53847.0,True,2026-02-11 11:55:06.999000,2265
6614,1414,8966-A,806.33,23246.49,True,2026-02-11 11:57:16.999000,2265
6615,1414,9039-A,806.33,23044.91,True,2026-02-11 11:57:16.999000,2265
6616,1415,0291-M,0.0,0.0,True,2026-02-11 14:16:34,2265
6617,1415,0291-U,0.0,0.0,True,2026-02-11 14:16:34,2265
6618,1415,35375,23053.52,42187.95,True,2026-02-11 14:16:34,2265
6619,1415,35377,23053.52,23053.52,True,2026-02-11 14:16:34,2265
6620,1415,35762,23053.52,25819.94,True,2026-02-11 14:16:34,2265
6621,1415,35763,23053.52,39882.59,True,2026-02-11 14:16:34,2265
6622,1416,0292-M,0.0,0.0,True,2026-02-11 14:22:44,2265
6623,1416,0292-U,0.0,0.0,True,2026-02-11 14:22:44,2265
6624,1416,35378,23402.4,23402.4,True,2026-02-11 14:22:44,2265
6625,1416,35379,23402.4,33231.41,True,2026-02-11 14:22:44,2265
6626,1416,35764,23402.4,32295.31,True,2026-02-11 14:22:44,2265
6627,1416,35765,23402.4,23402.4,True,2026-02-11 14:22:44,2265
6628,1417,32079,0.0,0.0,True,2026-02-11 15:04:41.999000,2265
6629,1417,32080,0.0,0.0,True,2026-02-11 15:04:41.999000,2265
6630,1418,26-0290M,0.0,0.0,True,2026-02-11 15:21:01.999000,2265
6631,1418,26-0290U,0.0,0.0,True,2026-02-11 15:21:01.999000,2265
6632,1418,35374-A,0.0,0.0,True,2026-02-11 15:21:01.999000,2265
6633,1418,35376,0.0,0.0,True,2026-02-11 15:21:01.999000,2265
6634,1419,2026-04M,0.0,0.0,True,2026-02-11 15:44:33.999000,2265
6635,1419,2026-04U,0.0,0.0,True,2026-02-11 15:44:33.999000,2265
6636,1419,34451-A,0.0,0.0,True,2026-02-11 15:44:33.999000,2265
6637,1419,34452-A,0.0,0.0,True,2026-02-11 15:44:33.999000,2265
6638,1419,34453-A,0.0,0.0,True,2026-02-11 15:44:33.999000,2265
6639,1419,34454-A,0.0,0.0,True,2026-02-11 15:44:33.999000,2265
6640,1284,36088,0.0,0.0,True,2026-02-12 14:31:47,2265
6641,1284,36596,0.0,0.0,True,2026-02-12 14:31:47,2265
6642,1284,36703,0.0,0.0,True,2026-02-12 14:31:47,2265
6643,1284,36778,0.0,0.0,True,2026-02-12 14:31:47,2265
6644,1285,36594,0.0,0.0,True,2026-02-12 14:33:49.999000,2265
6645,1285,36595,0.0,0.0,True,2026-02-12 14:33:49.999000,2265
6646,1285,36701,0.0,0.0,True,2026-02-12 14:33:49.999000,2265
6647,1285,36702,0.0,0.0,True,2026-02-12 14:33:49.999000,2265
6648,1421,35380,0.0,0.0,True,2026-02-12 14:39:19,2265
6649,1421,35655,0.0,0.0,True,2026-02-12 14:39:19,2265
6650,1421,35766,0.0,0.0,True,2026-02-12 14:39:19,2265
6651,1421,87238-A,0.0,0.0,True,2026-02-12 14:39:19,2265
6652,1421,26-0293,0.0,0.0,True,2026-02-12 14:59:16.999000,2265
6653,1421,26-0293U,0.0,0.0,True,2026-02-12 14:59:16.999000,2265
6654,B000481,1010004669,20580.9,54951.0,True,2026-02-14 10:02:47,2265
6655,B000481,1010004670,20580.9,34370.1,True,2026-02-14 10:02:47,2265
6656,B000481,1680008368,20580.9,54951.0,True,2026-02-14 10:02:47,2265
6657,B000481,1680008370,20580.9,36016.58,True,2026-02-14 10:02:47,2265
6658,B000482,35381,0.0,0.0,True,2026-02-14 10:57:06.999000,2265
6659,B000483,35382,0.0,0.0,True,2026-02-14 10:58:30,2265
6660,B000483,35383,0.0,0.0,True,2026-02-14 10:58:30,2265
6661,B000483,35767,0.0,0.0,True,2026-02-14 10:58:30,2265
6662,B000483,35769,0.0,0.0,True,2026-02-14 10:58:30,2265
6663,B000483,25942-A,0.0,0.0,True,2026-02-14 10:59:25.999000,2265
6664,B000483,26101-A,0.0,0.0,True,2026-02-14 10:59:25.999000,2265
6665,1286,36089,0.0,0.0,True,2026-02-14 11:16:30.999000,2265
6666,1286,36094,0.0,0.0,True,2026-02-14 11:16:30.999000,2265
6667,1286,36779,0.0,0.0,True,2026-02-14 11:16:30.999000,2265
6668,1286,36780,0.0,0.0,True,2026-02-14 11:16:30.999000,2265
6669,B000484,36593,0.0,0.0,True,2026-02-16 13:48:17,2265
6670,B000484,36599,0.0,0.0,True,2026-02-16 13:48:17,2265
6671,B000484,36700,0.0,0.0,True,2026-02-16 13:48:17,2265
6672,B000484,36706,0.0,0.0,True,2026-02-16 13:48:17,2265
6673,1287,36597,0.0,0.0,True,2026-02-16 14:03:08.999000,2265
6674,1287,36601,0.0,0.0,True,2026-02-16 14:03:08.999000,2265
6675,1287,36704,0.0,0.0,True,2026-02-16 14:03:08.999000,2265
6676,1287,36705,0.0,0.0,True,2026-02-16 14:03:08.999000,2265
6677,1424,36502,0.0,0.0,True,2026-02-16 14:07:27.999000,2265
6678,1425,32081,0.0,0.0,True,2026-02-16 14:10:33.999000,2265
6679,1425,32082,0.0,0.0,True,2026-02-16 14:10:33.999000,2265
6680,1425,32083,0.0,0.0,True,2026-02-16 14:10:33.999000,2265
6681,1425,32084,0.0,0.0,True,2026-02-16 14:10:33.999000,2265
6682,1425,36503,0.0,0.0,True,2026-02-16 14:10:33.999000,2265
6683,1425,36504,0.0,0.0,True,2026-02-16 14:10:33.999000,2265
6684,1426,36090,0.0,0.0,True,2026-02-16 16:17:59,2265
6685,1426,36091,0.0,0.0,True,2026-02-16 16:17:59,2265
6686,1426,36785,0.0,0.0,True,2026-02-16 16:17:59,2265
6687,1426,36786,0.0,0.0,True,2026-02-16 16:17:59,2265
6688,1427,36787,0.0,0.0,True,2026-02-16 16:20:08.999000,2265
6689,B000485,35658,20895.0,20895.0,True,2026-02-17 11:11:39,2265
6690,B000486,35384,20895.0,20895.0,True,2026-02-17 11:17:57,2265
6691,B000486,35385,20895.0,20895.0,True,2026-02-17 11:17:57,2265
6692,B000486,35659,20895.0,20895.0,True,2026-02-17 11:17:57,2265
6693,B000486,35770,20895.0,20895.0,True,2026-02-17 11:17:57,2265
6694,1428,26295-A,0.0,0.0,True,2026-02-17 11:54:46,2265
6695,1428,26296-A,0.0,0.0,True,2026-02-17 11:54:46,2265
6696,1428,26298-A,0.0,0.0,True,2026-02-17 11:54:46,2265
6697,1429,36600,0.0,0.0,True,2026-02-17 12:02:55,2265
6698,1429,36602,0.0,0.0,True,2026-02-17 12:02:55,2265
6699,1429,36783,0.0,0.0,True,2026-02-17 12:02:55,2265
6700,1429,36784,0.0,0.0,True,2026-02-17 12:02:55,2265
6701,1430,36097,0.0,0.0,True,2026-02-17 12:08:46.999000,2265
6702,B000487,36092,0.0,0.0,True,2026-02-18 10:57:13.999000,2265
6703,B000487,36592,0.0,0.0,True,2026-02-18 10:57:13.999000,2265
6704,B000487,36699,0.0,0.0,True,2026-02-18 10:57:13.999000,2265
6705,B000487,36708,0.0,0.0,True,2026-02-18 10:57:13.999000,2265
6706,1431,35386,0.0,0.0,True,2026-02-18 11:05:53.999000,2265
6707,1431,35388,0.0,0.0,True,2026-02-18 11:05:53.999000,2265
6708,1431,35660,0.0,0.0,True,2026-02-18 11:05:53.999000,2265
6709,1431,35772,0.0,0.0,True,2026-02-18 11:05:53.999000,2265
6710,1423,26-0294M,0.0,0.0,True,2026-02-18 13:38:48.999000,2265
6711,1423,26-0294U,0.0,0.0,True,2026-02-18 13:38:48.999000,2265
6712,1423,35656,0.0,0.0,True,2026-02-18 13:38:48.999000,2265
6713,1423,35657,0.0,0.0,True,2026-02-18 13:38:48.999000,2265
6714,1423,87239-A,0.0,0.0,True,2026-02-18 13:38:48.999000,2265
6715,1423,87241-A,0.0,0.0,True,2026-02-18 13:38:48.999000,2265
6716,1432,2025-05M,0.0,0.0,True,2026-02-18 14:08:55,2265
6717,1432,2026-05U,0.0,0.0,True,2026-02-18 14:08:55,2265
6718,1432,34457-A,0.0,0.0,True,2026-02-18 14:08:55,2265
6719,1432,34458-A,0.0,0.0,True,2026-02-18 14:08:55,2265
6720,1432,34459-A,0.0,0.0,True,2026-02-18 14:08:55,2265
6721,1432,34460-A,0.0,0.0,True,2026-02-18 14:08:55,2265
6722,B000488,35661,15060.0,35692.2,True,2026-02-19 14:03:16.999000,2265
6723,B000489,35387,21084.0,64938.72,True,2026-02-19 14:11:44,2265
6724,B000489,35389,21084.0,21084.0,True,2026-02-19 14:11:44,2265
6725,B000489,35771,21084.0,45752.28,True,2026-02-19 14:11:44,2265
6726,B000489,35773,21084.0,29517.6,True,2026-02-19 14:11:44,2265
6727,1433,36505,0.0,0.0,True,2026-02-19 14:24:38,2265
6728,1433,36506,0.0,0.0,True,2026-02-19 14:24:38,2265
6729,1289,36607,0.0,0.0,True,2026-02-19 14:43:58.999000,2265
6730,1289,36713,0.0,0.0,True,2026-02-19 14:43:58.999000,2265
6731,1289,36714,0.0,0.0,True,2026-02-19 14:43:58.999000,2265
6732,1289,36794,0.0,0.0,True,2026-02-19 14:43:58.999000,2265
6733,1290,36608,0.0,0.0,True,2026-02-19 14:47:14,2265
6734,1290,36715,0.0,0.0,True,2026-02-19 14:47:14,2265
6735,1290,36716,0.0,0.0,True,2026-02-19 14:47:14,2265
6736,1290,36795,0.0,0.0,True,2026-02-19 14:47:14,2265
6737,1434,115M,0.0,0.0,True,2026-02-19 15:55:53.999000,2265
6738,1434,115U,0.0,0.0,True,2026-02-19 15:55:53.999000,2265
6739,1434,36095,0.0,0.0,True,2026-02-19 15:55:53.999000,2265
6740,1434,36781,0.0,0.0,True,2026-02-19 15:55:53.999000,2265
6741,1434,36782,0.0,0.0,True,2026-02-19 15:55:53.999000,2265
6742,1434,36598,0.0,0.0,True,2026-02-19 15:57:26,2265
6743,1435,116M,0.0,0.0,True,2026-02-19 16:11:06.999000,2265
6744,1435,116U,0.0,0.0,True,2026-02-19 16:11:06.999000,2265
6745,1435,36100,0.0,0.0,True,2026-02-19 16:11:06.999000,2265
6746,1435,36351,0.0,0.0,True,2026-02-19 16:11:06.999000,2265
6747,1435,36710,0.0,0.0,True,2026-02-19 16:11:06.999000,2265
6748,1435,36790,0.0,0.0,True,2026-02-19 16:11:06.999000,2265
6749,1288,36609,0.0,0.0,True,2026-02-23 10:41:54.999000,2265
6750,1288,36610,0.0,0.0,True,2026-02-23 10:41:56,2265
6751,1288,36719,0.0,0.0,True,2026-02-23 10:41:56,2265
6752,1288,36720,0.0,0.0,True,2026-02-23 10:41:57,2265
6753,1436,35391,0.0,0.0,True,2026-02-23 10:47:12.999000,2265
6754,1436,35393,0.0,0.0,True,2026-02-23 10:47:12.999000,2265
6755,1436,35774,0.0,0.0,True,2026-02-23 10:47:13.999000,2265
