RECID,BILLNUM,DISPATCHNU,RATE,AMOUNT,APOTHERTUG,ACTIVE,CREATEDDAT,CREATEDBY
9686,799,33935,35000.0,35000.0,0.0,True,2025-06-27 12:01:53.999000,2265
9687,799,33936,35000.0,35000.0,0.0,True,2025-06-27 12:01:53.999000,2265
9688,851,12200006072,43000.0,43000.0,0.0,True,2025-06-30 14:16:30.999000,2265
9689,851,25-0200M,6250.0,6250.0,0.0,True,2025-06-30 14:16:30.999000,2265
9690,851,25-0200U,6250.0,6250.0,0.0,True,2025-06-30 14:16:30.999000,2265
9691,851,33162,43000.0,43000.0,0.0,True,2025-06-30 14:16:30.999000,2265
9692,814,33868,19800.0,19800.0,0.0,True,2025-06-30 14:27:44,2265
9693,814,33870,19800.0,19800.0,0.0,True,2025-06-30 14:27:44.999000,2265
9694,814,33903,19800.0,19800.0,0.0,True,2025-06-30 14:27:44.999000,2265
9695,814,33905,19800.0,19800.0,0.0,True,2025-06-30 14:27:45.999000,2265
9696,815,33833,19800.0,19800.0,0.0,True,2025-06-30 14:30:18,2265
9697,815,33835,19800.0,19800.0,0.0,True,2025-06-30 14:30:19,2265
9698,815,33938,19800.0,19800.0,0.0,True,2025-06-30 14:30:19,2265
9699,815,33940,19800.0,19800.0,0.0,True,2025-06-30 14:30:19.999000,2265
9700,935,1080005246,35000.0,52500.0,0.0,True,2025-06-30 14:39:00.999000,2265
9701,935,1080005828,35000.0,55300.0,0.0,True,2025-06-30 14:39:00.999000,2265
9702,935,1080005829,35000.0,52500.0,0.0,True,2025-06-30 14:39:01.999000,2265
9703,935,1740006070,35000.0,53200.0,0.0,True,2025-06-30 14:39:01.999000,2265
9704,816,33829,19800.0,24750.0,0.0,True,2025-06-30 14:55:48.999000,2265
9705,816,33837,19800.0,19800.0,0.0,True,2025-06-30 14:55:48.999000,2265
9706,816,33875,19800.0,19800.0,0.0,True,2025-06-30 14:55:48.999000,2265
9707,816,33934,19800.0,23166.0,0.0,True,2025-06-30 14:55:49.999000,2265
9708,853,32472,160000.0,160000.0,0.0,True,2025-06-30 15:13:14.999000,2265
9709,854,32473,160000.0,160000.0,0.0,True,2025-06-30 15:24:37.999000,2265
9710,855,22487,46000.0,46000.0,0.0,True,2025-06-30 16:17:14,2265
9711,856,19889,80000.0,80000.0,0.0,True,2025-06-30 16:20:33,2265
9712,856,19890,80000.0,80000.0,0.0,True,2025-06-30 16:20:33,2265
9713,856,19939,80000.0,80000.0,0.0,True,2025-06-30 16:20:33,2265
9714,856,19942,80000.0,80000.0,0.0,True,2025-06-30 16:20:33,2265
9715,856,22488,80000.0,80000.0,0.0,True,2025-06-30 16:20:33,2265
9716,856,22490,80000.0,80000.0,0.0,True,2025-06-30 16:20:33,2265
9717,857,19891,22000.0,705760.0,0.0,True,2025-06-30 16:22:29.999000,2265
9718,857,19943,22000.0,704000.0,0.0,True,2025-06-30 16:22:29.999000,2265
9719,B000224,1300004153,80000.0,80000.0,0.0,True,2025-06-30 16:56:24,2265
9720,B000224,1300004154,80000.0,80000.0,0.0,True,2025-06-30 16:56:24,2265
9721,B000224,1410004239,80000.0,80000.0,0.0,True,2025-06-30 16:56:24,2265
9722,B000224,1410004240,80000.0,80000.0,0.0,True,2025-06-30 16:56:24,2265
9723,B000224,18530000181,80000.0,80000.0,0.0,True,2025-06-30 16:56:24,2265
9724,B000224,18530000182,80000.0,80000.0,0.0,True,2025-06-30 16:56:24,2265
9725,B000225,1300004152,22000.0,522500.0,0.0,True,2025-06-30 16:57:58.999000,2265
9726,B000225,18530000183,22000.0,506000.0,0.0,True,2025-06-30 16:57:58.999000,2265
9727,858,31035,50000.0,50000.0,0.0,True,2025-06-30 17:27:02.999000,2265
9728,859,31036,500000.0,500000.0,0.0,True,2025-06-30 17:29:27.999000,2265
9729,859,31037,500000.0,500000.0,0.0,True,2025-06-30 17:29:27.999000,2265
9730,859,31976,500000.0,500000.0,0.0,True,2025-06-30 17:29:27.999000,2265
9731,859,31977,500000.0,500000.0,0.0,True,2025-06-30 17:29:27.999000,2265
9732,859,31978,500000.0,500000.0,0.0,True,2025-06-30 17:29:27.999000,2265
9733,859,31979,500000.0,500000.0,0.0,True,2025-06-30 17:29:27.999000,2265
9734,818,33869,45000.0,45000.0,0.0,True,2025-06-30 18:10:17.999000,2265
9735,818,33873,45000.0,45000.0,0.0,True,2025-06-30 18:10:17.999000,2265
9736,818,33904,45000.0,45000.0,0.0,True,2025-06-30 18:10:17.999000,2265
9737,818,33943,45000.0,45000.0,0.0,True,2025-06-30 18:10:17.999000,2265
9738,819,33836,62319.7,62319.7,0.0,True,2025-06-30 18:13:29.999000,2265
9739,819,33838,62319.7,62319.7,0.0,True,2025-06-30 18:13:29.999000,2265
9740,819,33944,62319.7,62319.7,0.0,True,2025-06-30 18:13:29.999000,2265
9741,819,33945,62319.7,62319.7,0.0,True,2025-06-30 18:13:29.999000,2265
9742,B000226,33167,35000.0,35000.0,0.0,True,2025-07-02 11:10:22,2265
9743,B000227,33168,136000.0,136000.0,0.0,True,2025-07-02 11:12:09.999000,2265
9744,B000227,33169,136000.0,136000.0,0.0,True,2025-07-02 11:12:09.999000,2265
9745,B000227,33170,136000.0,136000.0,0.0,True,2025-07-02 11:12:09.999000,2265
9746,B000227,33171,136000.0,136000.0,0.0,True,2025-07-02 11:12:09.999000,2265
9747,860,25-0201M,6250.0,6250.0,0.0,True,2025-07-02 14:52:43.999000,2265
9748,860,25-0201U,6250.0,6250.0,0.0,True,2025-07-02 14:52:43.999000,2265
9749,860,33165,28000.0,28000.0,0.0,True,2025-07-02 14:52:44.999000,2265
9750,860,33166,23000.0,23000.0,0.0,True,2025-07-02 14:52:44.999000,2265
9751,861,33840,35000.0,35000.0,0.0,True,2025-07-02 15:03:40,2265
9752,861,33842,35000.0,35000.0,0.0,True,2025-07-02 15:03:40,2265
9753,861,33912,35000.0,35000.0,0.0,True,2025-07-02 15:03:40,2265
9754,861,33946,35000.0,35000.0,0.0,True,2025-07-02 15:03:41,2265
9755,861,000105M,6250.0,6250.0,0.0,True,2025-07-02 15:10:31.999000,2265
9756,861,000105U,6250.0,6250.0,0.0,True,2025-07-02 15:10:31.999000,2265
9757,862,09253,150000.0,150000.0,0.0,True,2025-07-02 15:24:08.999000,2265
9758,863,33172,121520.0,121520.0,0.0,True,2025-07-02 15:34:23.999000,2265
9759,863,33173,121520.0,121520.0,0.0,True,2025-07-02 15:34:23.999000,2265
9760,B000228,22496,45000.0,45000.0,0.0,True,2025-07-02 15:40:56.999000,2265
9761,B000229,33825,30000.0,30000.0,0.0,True,2025-07-02 16:06:36,2265
9762,B000229,33876,30000.0,30000.0,0.0,True,2025-07-02 16:06:37,2265
9763,B000229,33909,30000.0,30000.0,0.0,True,2025-07-02 16:06:37,2265
9764,B000229,33997,30000.0,30000.0,0.0,True,2025-07-02 16:06:38,2265
9765,B000230,33834,30000.0,30000.0,0.0,True,2025-07-02 16:09:45.999000,2265
9766,B000230,33874,30000.0,30000.0,0.0,True,2025-07-02 16:09:46.999000,2265
9767,B000230,33908,30000.0,30000.0,0.0,True,2025-07-02 16:09:46.999000,2265
9768,B000230,33939,30000.0,30000.0,0.0,True,2025-07-02 16:09:46.999000,2265
9769,B000231,33826,30000.0,30000.0,0.0,True,2025-07-02 16:15:17,2265
9770,B000231,33844,30000.0,30000.0,0.0,True,2025-07-02 16:15:17.999000,2265
9771,B000231,33919,30000.0,30000.0,0.0,True,2025-07-02 16:15:17.999000,2265
9772,B000231,33999,30000.0,30000.0,0.0,True,2025-07-02 16:15:17.999000,2265
9773,817,33877,50000.0,50000.0,0.0,True,2025-07-02 16:48:47,2265
9774,817,33880,50000.0,50000.0,0.0,True,2025-07-02 16:48:47,2265
9775,817,33913,50000.0,50000.0,0.0,True,2025-07-02 16:48:47,2265
9776,817,33916,50000.0,50000.0,0.0,True,2025-07-02 16:48:47,2265
9777,820,33841,45000.0,45000.0,0.0,True,2025-07-02 16:51:36,2265
9778,820,33878,45000.0,45000.0,0.0,True,2025-07-02 16:51:36,2265
9779,820,33911,45000.0,45000.0,0.0,True,2025-07-02 16:51:36,2265
9780,820,33914,45000.0,45000.0,0.0,True,2025-07-02 16:51:36,2265
9781,864,31038,45000.0,45000.0,0.0,True,2025-07-02 17:03:32.999000,2265
9782,864,31039,45000.0,45000.0,0.0,True,2025-07-02 17:03:32.999000,2265
9783,B000232,100362,50000.0,50000.0,0.0,True,2025-07-03 12:28:49.999000,2265
9784,B000233,100363,500000.0,500000.0,0.0,True,2025-07-03 12:30:20.999000,2265
9785,B000233,100364,500000.0,500000.0,0.0,True,2025-07-03 12:30:20.999000,2265
9786,B000233,100365,500000.0,500000.0,0.0,True,2025-07-03 12:30:20.999000,2265
9787,B000233,100366,500000.0,500000.0,0.0,True,2025-07-03 12:30:20.999000,2265
9788,B000234,22559,45000.0,45000.0,0.0,True,2025-07-03 16:07:22,2265
9789,865,22469,35000.0,35000.0,0.0,True,2025-07-04 09:07:54,2265
9790,865,22593,35000.0,35000.0,0.0,True,2025-07-04 09:07:54,2265
9791,B000235,33881,45000.0,123750.0,0.0,True,2025-07-04 10:44:57.999000,2265
9792,B000235,33882,45000.0,45000.0,0.0,True,2025-07-04 10:44:57.999000,2265
9793,B000235,33917,45000.0,45000.0,0.0,True,2025-07-04 10:44:57.999000,2265
9794,B000235,33918,45000.0,48600.0,0.0,True,2025-07-04 10:44:57.999000,2265
9795,B000235,33947,45000.0,146250.0,0.0,True,2025-07-04 10:44:57.999000,2265
9796,B000235,33949,45000.0,52650.0,0.0,True,2025-07-04 10:44:57.999000,2265
9797,B000236,33843,22000.0,557260.0,0.0,True,2025-07-04 10:47:02,2265
9798,B000236,33948,22000.0,562760.0,0.0,True,2025-07-04 10:47:02,2265
9799,821,33865,280000.0,280000.0,0.0,True,2025-07-04 11:42:33,2265
9800,821,33866,280000.0,280000.0,0.0,True,2025-07-04 11:42:33,2265
9801,821,33920,280000.0,280000.0,0.0,True,2025-07-04 11:42:33,2265
9802,821,33932,280000.0,280000.0,0.0,True,2025-07-04 11:42:33,2265
9803,822,33839,45000.0,45000.0,0.0,True,2025-07-04 11:58:30,2265
9804,822,33845,45000.0,45000.0,0.0,True,2025-07-04 11:58:30,2265
9805,822,33884,45000.0,45000.0,0.0,True,2025-07-04 11:58:30,2265
9806,822,33910,45000.0,45000.0,0.0,True,2025-07-04 11:58:30,2265
9807,866,33176,121520.0,121520.0,0.0,True,2025-07-07 08:40:42,2265
9808,866,33179,121520.0,121520.0,0.0,True,2025-07-07 08:40:42,2265
9809,867,25-0202M,6250.0,6250.0,0.0,True,2025-07-07 08:53:58.999000,2265
9810,867,25-0202U,6250.0,6250.0,0.0,True,2025-07-07 08:53:58.999000,2265
9811,867,33174,28000.0,28000.0,0.0,True,2025-07-07 08:53:58.999000,2265
9812,867,33175,23000.0,23000.0,0.0,True,2025-07-07 08:53:58.999000,2265
9813,868,25-0203M,6250.0,6250.0,0.0,True,2025-07-07 09:03:14.999000,2265
9814,868,25-0203U,6250.0,6250.0,0.0,True,2025-07-07 09:03:14.999000,2265
9815,868,33177,28000.0,28000.0,0.0,True,2025-07-07 09:03:14.999000,2265
9816,868,33180,23000.0,23000.0,0.0,True,2025-07-07 09:03:14.999000,2265
9817,869,25-0205M,6250.0,6250.0,0.0,True,2025-07-07 09:11:36,2265
9818,869,25-0205U,6250.0,6250.0,0.0,True,2025-07-07 09:11:36,2265
9819,869,33181,28000.0,28000.0,0.0,True,2025-07-07 09:11:36,2265
9820,869,33183,23000.0,23000.0,0.0,True,2025-07-07 09:11:36,2265
9821,870,25-0204M,6250.0,6250.0,0.0,True,2025-07-07 09:22:35,2265
9822,870,25-0204U,6250.0,6250.0,0.0,True,2025-07-07 09:22:35,2265
9823,870,33178,28000.0,28000.0,0.0,True,2025-07-07 09:22:35,2265
9824,870,33182,23000.0,23000.0,0.0,True,2025-07-07 09:22:35,2265
9825,1010,33846,16000.0,16000.0,0.0,True,2025-07-07 10:07:16.999000,2265
9826,1010,33885,16000.0,16000.0,0.0,True,2025-07-07 10:07:16.999000,2265
9827,1010,33950,16000.0,16000.0,0.0,True,2025-07-07 10:07:16.999000,2265
9828,1010,34151,16000.0,16000.0,0.0,True,2025-07-07 10:07:16.999000,2265
9829,B000237,91661,50000.0,50000.0,0.0,True,2025-07-07 14:09:08,2265
9830,B000238,91622,500000.0,500000.0,0.0,True,2025-07-07 14:10:37,2265
9831,B000238,91663,500000.0,500000.0,0.0,True,2025-07-07 14:10:38,2265
9832,B000238,91664,500000.0,500000.0,0.0,True,2025-07-07 14:10:38,2265
9833,B000238,91665,500000.0,500000.0,0.0,True,2025-07-07 14:10:38,2265
9834,B000239,33879,60000.0,60000.0,0.0,True,2025-07-08 09:39:11,2265
9835,B000239,33889,60000.0,60000.0,0.0,True,2025-07-08 09:39:11,2265
9836,B000239,33915,60000.0,60000.0,0.0,True,2025-07-08 09:39:11,2265
9837,B000239,33924,60000.0,60000.0,0.0,True,2025-07-08 09:39:11,2265
9838,B000240,34021,285710.0,285710.0,0.0,True,2025-07-08 09:49:25,2265
9839,B000240,34022,285710.0,285710.0,0.0,True,2025-07-08 09:49:25,2265
9840,B000240,34023,285710.0,285710.0,0.0,True,2025-07-08 09:49:25,2265
9841,B000240,34025,285710.0,285710.0,0.0,True,2025-07-08 09:49:25,2265
9842,B000240,34026,285710.0,285710.0,0.0,True,2025-07-08 09:49:25,2265
9843,B000240,34027,285710.0,285710.0,0.0,True,2025-07-08 09:49:25,2265
9844,871,000049,6250.0,6250.0,0.0,True,2025-07-08 10:28:38.999000,2265
9845,871,000049M,6250.0,6250.0,0.0,True,2025-07-08 10:28:38.999000,2265
9846,871,033540,35000.0,35000.0,0.0,True,2025-07-08 10:28:39.999000,2265
9847,871,033542,35000.0,35000.0,0.0,True,2025-07-08 10:28:39.999000,2265
9848,871,214642,35000.0,35000.0,0.0,True,2025-07-08 10:28:40.999000,2265
9849,871,033543,35000.0,35000.0,0.0,True,2025-07-08 10:30:43,2265
9850,880,31040,714290.0,714290.0,0.0,True,2025-07-08 10:54:23.999000,2265
9851,880,31042,714290.0,714290.0,0.0,True,2025-07-08 10:54:25,2265
9852,880,31980,714290.0,714290.0,0.0,True,2025-07-08 10:54:25,2265
9853,880,31982,714290.0,714290.0,0.0,True,2025-07-08 10:54:26,2265
9854,880,32482,714290.0,714290.0,0.0,True,2025-07-08 10:54:26,2265
9855,880,32484,714290.0,714290.0,0.0,True,2025-07-08 10:54:27,2265
9856,B000241,33887,45000.0,146250.0,0.0,True,2025-07-08 11:52:36.999000,2265
9857,B000241,33888,45000.0,45000.0,0.0,True,2025-07-08 11:52:36.999000,2265
9858,B000241,33922,45000.0,146250.0,0.0,True,2025-07-08 11:52:36.999000,2265
9859,B000241,33923,45000.0,48600.0,0.0,True,2025-07-08 11:52:36.999000,2265
9860,B000241,34101,45000.0,149850.0,0.0,True,2025-07-08 11:52:36.999000,2265
9861,B000241,34103,45000.0,59850.0,0.0,True,2025-07-08 11:52:36.999000,2265
9862,B000242,33847,22000.0,694760.0,0.0,True,2025-07-08 11:54:31,2265
9863,B000242,34102,22000.0,687500.0,0.0,True,2025-07-08 11:54:31,2265
9864,873,0005796M,16800.0,16800.0,0.0,True,2025-07-08 13:34:11,2265
9865,873,0005796U,16800.0,16800.0,0.0,True,2025-07-08 13:34:11,2265
9866,873,34016,90000.0,90000.0,0.0,True,2025-07-08 13:34:11,2265
9867,873,34017,90000.0,90000.0,0.0,True,2025-07-08 13:34:11,2265
9868,873,34019,90000.0,90000.0,0.0,True,2025-07-08 13:34:11,2265
9869,873,34020,90000.0,90000.0,0.0,True,2025-07-08 13:34:11,2265
9870,874,34018,8000.0,252000.0,0.0,True,2025-07-08 13:47:12.999000,2265
9871,B000243,23302,46000.0,46000.0,0.0,True,2025-07-08 14:11:16,2265
9872,879,33186,37000.0,37000.0,0.0,True,2025-07-08 14:26:24.999000,2265
9873,878,33187,23000.0,23000.0,0.0,True,2025-07-08 14:26:24.999000,2265
9874,876,19145,45000.0,45000.0,0.0,True,2025-07-08 14:35:29,2265
9875,876,19146,45000.0,45000.0,0.0,True,2025-07-08 14:35:29,2265
9876,877,1060005335,28000.0,28000.0,0.0,True,2025-07-08 14:53:11,2265
9877,877,1060005340,23000.0,23000.0,0.0,True,2025-07-08 14:53:11,2265
9878,879,33185,37000.0,37000.0,0.0,True,2025-07-08 15:24:52.999000,2265
9879,878,25-0206M,6250.0,6250.0,0.0,True,2025-07-08 15:40:18,2265
9880,878,25-0206U,6250.0,6250.0,0.0,True,2025-07-08 15:40:18,2265
9881,878,33184,28000.0,28000.0,0.0,True,2025-07-08 15:40:18,2265
9882,825,33849,50000.0,50000.0,0.0,True,2025-07-09 09:40:40,2265
9883,825,33850,50000.0,50000.0,0.0,True,2025-07-09 09:40:40,2265
9884,825,34104,50000.0,50000.0,0.0,True,2025-07-09 09:40:40,2265
9885,825,34105,50000.0,50000.0,0.0,True,2025-07-09 09:40:40,2265
9886,879,12200006095,37000.0,37000.0,0.0,True,2025-07-09 10:02:18.999000,2265
9887,879,12200006096,37000.0,37000.0,0.0,True,2025-07-09 10:02:18.999000,2265
9888,1011,34106,16000.0,16000.0,0.0,True,2025-07-09 15:23:51,2265
9889,1011,34107,16000.0,16000.0,0.0,True,2025-07-09 15:23:51,2265
9890,1011,34251,16000.0,16000.0,0.0,True,2025-07-09 15:23:51,2265
9891,880,0005604,40000.0,40000.0,0.0,True,2025-07-10 09:02:43,2265
9892,880,0005605,40000.0,40000.0,0.0,True,2025-07-10 09:02:43,2265
9893,B000244,10100003769,35000.0,64050.0,0.0,True,2025-07-10 15:01:23.999000,2265
9894,B000244,10100004134,35000.0,93450.0,0.0,True,2025-07-10 15:01:23.999000,2265
9895,B000244,1740006098,35000.0,78750.0,0.0,True,2025-07-10 15:01:23.999000,2265
9896,B000244,1740006113,35000.0,70000.0,0.0,True,2025-07-10 15:01:24.999000,2265
9897,B000245,33871,275000.0,275000.0,0.0,True,2025-07-11 09:20:34.999000,2265
9898,B000245,33872,275000.0,275000.0,0.0,True,2025-07-11 09:20:34.999000,2265
9899,B000245,33907,275000.0,275000.0,0.0,True,2025-07-11 09:20:34.999000,2265
9900,B000245,33926,275000.0,275000.0,0.0,True,2025-07-11 09:20:34.999000,2265
9901,B000245,33941,275000.0,275000.0,0.0,True,2025-07-11 09:20:34.999000,2265
9902,B000245,33942,275000.0,275000.0,0.0,True,2025-07-11 09:20:34.999000,2265
9903,B000246,1300004177,46000.0,46000.0,0.0,True,2025-07-11 14:01:41.999000,2265
9904,B000247,1300004162,80000.0,80000.0,0.0,True,2025-07-11 14:04:45.999000,2265
9905,B000247,1300004163,80000.0,80000.0,0.0,True,2025-07-11 14:04:45.999000,2265
9906,B000247,1410004256,80000.0,80000.0,0.0,True,2025-07-11 14:04:45.999000,2265
9907,B000247,1410004257,80000.0,80000.0,0.0,True,2025-07-11 14:04:45.999000,2265
9908,B000247,18700001505,80000.0,80000.0,0.0,True,2025-07-11 14:04:45.999000,2265
9909,B000247,18700001506,80000.0,80000.0,0.0,True,2025-07-11 14:04:45.999000,2265
9910,B000248,1300004164,22000.0,394240.0,0.0,True,2025-07-11 14:07:33,2265
9911,B000248,187000001507,22000.0,385000.0,0.0,True,2025-07-11 14:07:33,2265
9912,881,23367,46000.0,46000.0,0.0,True,2025-07-11 14:56:45,2265
9913,882,22518,22000.0,495000.0,0.0,True,2025-07-11 14:59:10.999000,2265
9914,882,23379,22000.0,498740.0,0.0,True,2025-07-11 14:59:10.999000,2265
9915,883,22517,80000.0,80000.0,0.0,True,2025-07-11 15:10:12,2265
9916,883,23368,80000.0,80000.0,0.0,True,2025-07-11 15:10:12,2265
9917,883,23369,80000.0,80000.0,0.0,True,2025-07-11 15:10:13,2265
9918,883,23370,80000.0,80000.0,0.0,True,2025-07-11 15:10:13,2265
9919,883,23377,80000.0,80000.0,0.0,True,2025-07-11 15:10:14,2265
9920,883,23378,80000.0,80000.0,0.0,True,2025-07-11 15:10:14,2265
9921,1012,33891,16000.0,16000.0,0.0,True,2025-07-11 15:56:05,2265
9922,1012,33927,16000.0,16000.0,0.0,True,2025-07-11 15:56:06,2265
9923,1012,34108,16000.0,16000.0,0.0,True,2025-07-11 15:56:06,2265
9924,1012,34252,16000.0,16000.0,0.0,True,2025-07-11 15:56:06,2265
9925,884,34028,90000.0,90000.0,0.0,True,2025-07-11 16:54:53.999000,2265
9926,884,34029,90000.0,90000.0,0.0,True,2025-07-11 16:54:53.999000,2265
9927,884,34031,90000.0,90000.0,0.0,True,2025-07-11 16:54:53.999000,2265
9928,885,34030,8000.0,225360.0,0.0,True,2025-07-11 16:58:42.999000,2265
9929,884,0006151M,16800.0,16800.0,0.0,True,2025-07-11 17:09:20.999000,2265
9930,884,0006152U,16800.0,16800.0,0.0,True,2025-07-11 17:09:20.999000,2265
9931,886,000054M,6250.0,6250.0,0.0,True,2025-07-12 11:02:39.999000,2265
9932,886,000054U,6250.0,6250.0,0.0,True,2025-07-12 11:02:39.999000,2265
9933,886,216575,35000.0,35000.0,0.0,True,2025-07-12 11:02:40.999000,2265
9934,886,33858-A,35000.0,35000.0,0.0,True,2025-07-12 11:02:40.999000,2265
9935,886,33859-A,35000.0,35000.0,0.0,True,2025-07-12 11:02:40.999000,2265
9936,886,4609,35000.0,35000.0,0.0,True,2025-07-12 11:02:42,2265
9937,887,000055M,6250.0,6250.0,0.0,True,2025-07-12 11:20:36.999000,2265
9938,887,000055U,6250.0,6250.0,0.0,True,2025-07-12 11:20:38,2265
9939,887,33870-A,35000.0,35000.0,0.0,True,2025-07-12 11:20:38,2265
9940,887,33871-A,35000.0,35000.0,0.0,True,2025-07-12 11:20:38,2265
9941,887,4611,35000.0,35000.0,0.0,True,2025-07-12 11:20:39,2265
9942,887,4612,35000.0,35000.0,0.0,True,2025-07-12 11:20:39,2265
9943,890,33188,121520.0,121520.0,0.0,True,2025-07-12 12:06:28.999000,2265
9944,890,33193,121520.0,121520.0,0.0,True,2025-07-12 12:06:30,2265
9945,888,1220005905,28000.0,28000.0,0.0,True,2025-07-12 13:56:04,2265
9946,888,1220005908,23000.0,23000.0,0.0,True,2025-07-12 13:56:04,2265
9947,888,25-0208M,6250.0,6250.0,0.0,True,2025-07-12 13:56:05,2265
9948,888,25-0208U,6250.0,6250.0,0.0,True,2025-07-12 13:56:05,2265
9949,888,33191,28000.0,28000.0,0.0,True,2025-07-12 13:56:05.999000,2265
9950,888,33195,23000.0,23000.0,0.0,True,2025-07-12 13:56:05.999000,2265
9951,889,25-0207M,6250.0,6250.0,0.0,True,2025-07-12 14:06:19,2265
9952,889,25-0207U,6250.0,6250.0,0.0,True,2025-07-12 14:06:19,2265
9953,889,33189,28000.0,28000.0,0.0,True,2025-07-12 14:06:20,2265
9954,889,33194,23000.0,23000.0,0.0,True,2025-07-12 14:06:20,2265
9955,B000249,34032,285710.0,285710.0,0.0,True,2025-07-12 14:43:11,2265
9956,B000249,34033,285710.0,285710.0,0.0,True,2025-07-12 14:43:11,2265
9957,B000249,34034,285710.0,285710.0,0.0,True,2025-07-12 14:43:11,2265
9958,B000249,34036,285710.0,285710.0,0.0,True,2025-07-12 14:43:11,2265
9959,B000249,34037,285710.0,285710.0,0.0,True,2025-07-12 14:43:11,2265
9960,B000249,34038,285710.0,285710.0,0.0,True,2025-07-12 14:43:11,2265
9961,B000250,31043,50000.0,50000.0,0.0,True,2025-07-12 14:53:14.999000,2265
9962,B000251,2025001,500000.0,500000.0,0.0,True,2025-07-12 14:56:02,2265
9963,B000251,31044,500000.0,500000.0,0.0,True,2025-07-12 14:56:02,2265
9964,B000251,31045,500000.0,500000.0,0.0,True,2025-07-12 14:56:02,2265
9965,B000251,31046,500000.0,500000.0,0.0,True,2025-07-12 14:56:02,2265
9966,B000251,31047,500000.0,500000.0,0.0,True,2025-07-12 14:56:02,2265
9967,B000251,31984,500000.0,500000.0,0.0,True,2025-07-12 14:56:02,2265
9968,1013,33892,16000.0,16000.0,0.0,True,2025-07-14 09:22:15,2265
9969,1013,33893,16000.0,16000.0,0.0,True,2025-07-14 09:22:15,2265
9970,1013,33928,16000.0,16000.0,0.0,True,2025-07-14 09:22:15,2265
9971,1013,33929,16000.0,16000.0,0.0,True,2025-07-14 09:22:15,2265
9972,1013,33930,16000.0,16000.0,0.0,True,2025-07-14 09:22:15,2265
9973,1013,34253,16000.0,16000.0,0.0,True,2025-07-14 09:22:15,2265
9974,830,34109,61733.8,61733.8,0.0,True,2025-07-14 14:11:23,2265
9975,830,34110,61733.8,61733.8,0.0,True,2025-07-14 14:11:23,2265
9976,830,34254,61733.8,61733.8,0.0,True,2025-07-14 14:11:23,2265
9977,830,34255,61733.8,61733.8,0.0,True,2025-07-14 14:11:23,2265
9978,828,34257,30000.0,30000.0,0.0,True,2025-07-14 14:23:03.999000,2265
9979,828,34259,30000.0,30000.0,0.0,True,2025-07-14 14:23:03.999000,2265
9980,891,33894,45000.0,97650.0,0.0,True,2025-07-14 15:45:22,2265
9981,891,33895,45000.0,56250.0,0.0,True,2025-07-14 15:45:22.999000,2265
9982,891,33931,45000.0,108900.0,0.0,True,2025-07-14 15:45:22.999000,2265
9983,891,34111,45000.0,101250.0,0.0,True,2025-07-14 15:45:23.999000,2265
9984,891,34113,45000.0,59850.0,0.0,True,2025-07-14 15:45:23.999000,2265
9985,891,34301,45000.0,52650.0,0.0,True,2025-07-14 15:45:23.999000,2265
9986,892,34112,22000.0,366740.0,0.0,True,2025-07-14 15:48:50.999000,2265
9987,892,34256,22000.0,462000.0,0.0,True,2025-07-14 15:48:50.999000,2265
9988,B000252,31049,500000.0,500000.0,0.0,True,2025-07-15 11:28:50.999000,2265
9989,B000252,31050,500000.0,500000.0,0.0,True,2025-07-15 11:28:50.999000,2265
9990,B000252,32101,500000.0,500000.0,0.0,True,2025-07-15 11:28:50.999000,2265
9991,B000252,32102,500000.0,500000.0,0.0,True,2025-07-15 11:28:50.999000,2265
9992,B000252,34039,500000.0,500000.0,0.0,True,2025-07-15 11:28:50.999000,2265
9993,B000252,34040,500000.0,500000.0,0.0,True,2025-07-15 11:28:50.999000,2265
9994,829,33896,50000.0,50000.0,0.0,True,2025-07-15 11:49:57,2265
9995,829,33899,50000.0,50000.0,0.0,True,2025-07-15 11:49:57,2265
9996,829,34302,50000.0,50000.0,0.0,True,2025-07-15 11:49:57,2265
9997,829,34396,50000.0,50000.0,0.0,True,2025-07-15 11:49:58,2265
9998,926,32485,175000.0,175000.0,0.0,True,2025-07-15 12:08:43,2265
9999,926,32487,175000.0,175000.0,0.0,True,2025-07-15 12:08:43,2265
10000,926,32488,175000.0,175000.0,0.0,True,2025-07-15 12:08:43,2265
10001,926,32489,175000.0,175000.0,0.0,True,2025-07-15 12:08:43,2265
10002,B000253,33886,30000.0,30000.0,0.0,True,2025-07-15 15:08:10.999000,2265
10003,B000253,33900,30000.0,30000.0,0.0,True,2025-07-15 15:08:10.999000,2265
10004,B000253,33921,30000.0,30000.0,0.0,True,2025-07-15 15:08:10.999000,2265
10005,B000253,34261,30000.0,30000.0,0.0,True,2025-07-15 15:08:10.999000,2265
10006,894,34260,61733.8,61733.8,0.0,True,2025-07-16 11:28:27,2265
10007,895,1270004153,35000.0,70000.0,0.0,True,2025-07-16 14:47:16.999000,2265
10008,895,1680007516,35000.0,55300.0,0.0,True,2025-07-16 14:47:16.999000,2265
10009,895,1680007517,35000.0,46550.0,0.0,True,2025-07-16 14:47:16.999000,2265
10010,895,1740005941,35000.0,67200.0,0.0,True,2025-07-16 14:47:16.999000,2265
10011,896,33190,37000.0,37000.0,0.0,True,2025-07-16 15:15:35.999000,2265
